frame,cid,orig_x,orig_y,cvat_x,cvat_y,dx,dy,dist_px
12,15,1857.957764863968,603.2301046252251,1857.96,603.23,0.002235136032140872,-0.00010462522504894878,0.0022375834107114276
12,30,1514.2745589613914,475.40240597724915,1514.27,475.4,-0.0045589613914671645,-0.002405977249168245,0.005154886564455461
13,0,664.8932389616966,239.55180448293686,664.89,239.55,-0.0032389616966383983,-0.0018044829368477622,0.0037076989551021286
13,1,523.8932389616966,294.07428097724915,523.89,294.07,-0.0032389616966383983,-0.004280977249152329,0.0053682063186925415
13,2,371.6573445349932,348.2172863483429,371.66,348.22,0.002655465006853319,0.002713651657131777,0.0037967617411257897
13,6,503.6573445349932,355.43577694892883,503.66,355.44,0.002655465006853319,0.0042230510711647185,0.004988552370406466
13,7,206.0957244336605,475.3438329696655,206.1,475.34,0.0042755663394871135,-0.003832969665552355,0.0057421358378568306
13,8,513.2104842215776,417.63090604543686,513.21,417.63,-0.00048422157760796836,-0.0009060454368636783,0.0010273212106652152
13,9,892.9249153137207,311.07428097724915,892.92,311.07,-0.004915313720744052,-0.004280977249152329,0.006518211041466407
13,10,766.3766088485718,380.66385336220264,766.38,380.66,0.0033911514282181088,-0.003853362202619337,0.005133060322427652
13,11,551.8448445349932,482.9969367980957,551.84,483.0,-0.00484453499313986,0.003063201904296875,0.005731729687122782
13,12,307.36246529221535,613.5755617469549,307.36,613.58,-0.0024652922153336476,0.0044382530451230195,0.005076982942607592
13,13,1851.012311592698,288.0944534689188,1851.01,288.09,-0.002311592698106324,-0.004453468918825365,0.005017653456834383
13,14,1854.8289772421122,430.0838946849108,1854.83,430.08,0.0010227578877675114,-0.003894684910790147,0.00402673617851072
13,15,1857.718323647976,603.4225784689188,1857.72,603.42,0.001676352024105654,-0.0025784689188412813,0.0030754931432460794
13,30,1514.2059192210436,475.55180448293686,1514.21,475.55,0.004080778956449649,-0.0018044829368477622,0.004461940784095751
14,0,664.9199292212725,239.66385336220264,664.92,239.66,7.077872749050584e-05,-0.0038533622026477587,0.003854012181228747
14,1,523.9199292212725,294.30571073293686,523.92,294.31,7.077872749050584e-05,0.004289267063143143,0.004289850995923958
14,2,371.7430084012449,348.4129647612572,371.74,348.41,-0.003008401244869674,-0.0029647612571466198,0.004223776433715569
14,6,503.7430084012449,355.5768327116966,503.74,355.58,-0.003008401244869674,0.003167288303359328,0.004368316981027157
14,7,206.07179332524538,475.50787472724915,206.07,475.51,-0.0017933252453872228,0.0021252727508453972,0.0027807912005810695
14,8,513.1578631661832,417.72317953407764,513.16,417.72,0.0021368338167349066,-0.0031795340776170633,0.0038308609621167484
14,9,892.9436864852905,311.30571073293686,892.94,311.31,-0.003686485290472774,0.004289267063143143,0.005655792228842635
14,10,766.2824566364288,380.747890021652,766.28,380.75,-0.0024566364288602927,0.002109978348016739,0.0032383747733551313
14,11,551.8836334012449,483.2477025985718,551.88,483.25,-0.0036334012448833164,0.0022974014282226562,0.0042987972653661085
14,12,307.2718489691615,613.6816713102162,307.27,613.68,-0.0018489691615286574,-0.001671310216238453,0.002492381351075114
14,13,1851.0092336945236,288.0708401016891,1851.01,288.07,0.0007663054764179833,-0.0008401016891070867,0.0011370993497618284
14,14,1854.6217329315841,430.0629210136831,1854.62,430.06,-0.0017329315842289361,-0.0029210136830783995,0.0033963764238301745
14,15,1857.538742735982,603.5669338516891,1857.54,603.57,0.001257264018022397,0.0030661483109497567,0.0033139067994972142
14,30,1514.1544394157827,475.66385336220264,1514.15,475.66,-0.004439415782599099,-0.003853362202619337,0.005878504295768212
15,0,664.9399469159544,239.74789002165198,664.94,239.75,5.308404570314451e-05,0.002109978348016739,0.0021106460018221105
15,1,523.9399469159544,294.47928304970264,523.94,294.48,5.308404570314451e-05,0.0007169502973738417,0.0007189128214273645
15,2,371.80725630093366,348.5597235709429,371.81,348.56,0.002743699066343197,0.0002764290571235506,0.0027575890901790907
15,6,503.80725630093366,355.68262453377247,503.81,355.68,0.002743699066343197,-0.0026245337724617457,0.003796848968479628
15,7,206.05384499393404,475.63090604543686,206.05,475.63,-0.0038449939340239325,-0.0009060454368636783,0.003950303366368503
15,8,513.1183973746374,417.79238465055823,513.12,417.79,0.0016026253625796016,-0.0023846505582127975,0.0028731457216034143
15,9,892.9577648639679,311.47928304970264,892.96,311.48,0.002235136032140872,0.0007169502973738417,0.002347307140337387
15,10,766.4618424773216,381.060917516239,766.46,381.06,-0.001842477321588376,-0.0009175162389851721,0.0020582902442000187
15,11,551.9127250509337,483.43577694892883,551.91,483.44,-0.002725050933690909,0.0042230510711647185,0.005025939010859083
15,12,307.20388672687113,614.0112534826621,307.2,614.01,-0.0038867268711442193,-0.001253482662150418,0.004083854130008347
15,13,1851.0069252708927,288.3031300762668,1851.01,288.3,0.0030747291073112137,-0.0031300762668138304,0.004387634501575766
15,14,1854.716299698688,430.2971907602623,1854.72,430.3,0.0037003013119374373,0.0028092397377008638,0.004645864580786179
15,15,1857.4040570519865,603.6752003887668,1857.4,603.68,-0.004057051986364968,0.004799611233124779,0.006284579445691294
15,30,1514.115829561837,475.747890021652,1514.12,475.75,0.0041704381628733245,0.002109978348016739,0.0046738167592931664
16,0,664.9549601869658,239.810917516239,664.95,239.81,-0.004960186965718094,-0.0009175162389851721,0.005044332540949414
16,1,523.9549601869658,294.609462287277,523.95,294.61,-0.004960186965718094,0.0005377127230303813,0.004989247408917343
16,2,371.60544222570024,348.66979267820716,371.61,348.67,0.004557774299769335,0.0002073217928568738,0.004562487138988037
16,6,503.60544222570024,355.76196840032935,503.61,355.76,0.004557774299769335,-0.00196840032936052,0.0049646657917995305
16,7,205.79038374545053,475.72317953407764,205.79,475.72,-0.000383745450534434,-0.0031795340776170633,0.0032026079250407884
16,8,513.0887980309781,418.0942884879187,513.09,418.09,0.001201969021963123,-0.004288487918699957,0.004453746530573386
16,9,892.9683236479759,311.609462287277,892.97,311.61,0.001676352024105654,0.0005377127230303813,0.0017604803552530403
16,10,766.3463818579912,381.29568813717924,766.35,381.3,0.0036181420088041705,0.004311862820770784,0.005628775406873049
16,11,551.9345437882002,483.5768327116966,551.93,483.58,-0.00454378820029433,0.003167288303359328,0.005538747729020594
16,12,307.15291504515335,614.2584401119966,307.15,614.26,-0.0029150451533723754,0.0015598880033849127,0.003306166787883507
16,13,1851.0051939531695,288.2273475572001,1851.01,288.23,0.004806046830481137,0.0026524427998992905,0.005489402421349283
16,14,1854.787224774016,430.47289307019673,1854.79,430.47,0.0027752259838962345,-0.002893070196705594,0.004008956775117308
16,15,1857.5530427889898,603.7564002915751,1857.55,603.76,-0.0030427889898874128,0.0035997084248720057,0.004713434584363568
16,30,1514.0868721713778,475.810917516239,1514.09,475.81,0.0031278286221549934,-0.0009175162389851721,0.00325962389523293
17,0,664.7162201402243,239.85818813717924,664.72,239.86,0.003779859775704608,0.001811862820773058,0.00419168066594885
17,1,523.7162201402243,294.70709671545774,523.72,294.71,0.003779859775704608,0.0029032845422420905,0.0047661725794615915
17,2,371.4540816692752,348.75234450865537,371.45,348.75,-0.004081669275194599,-0.0023445086553692818,0.004707095166572382
17,6,503.4540816692752,355.821476300247,503.45,355.82,-0.004081669275194599,-0.00147630024702039,0.0043404477293730965
17,7,205.5927878090879,475.79238465055823,205.59,475.79,-0.0027878090878914463,-0.0023846505582127975,0.0036685743546117124
17,8,513.0665985232336,418.320716365939,513.07,418.32,0.00340147676649849,-0.0007163659390130306,0.003476093259912203
17,9,892.9762427359819,311.70709671545774,892.98,311.71,0.0037572640180769667,0.0029032845422420905,0.004748272742246147
17,10,766.2597863934934,381.47176610288443,766.26,381.47,0.00021360650657697988,-0.0017661028844031534,0.0017789736192392398
17,11,551.9509078411502,483.68262453377247,551.95,483.68,-0.0009078411501377559,-0.0026245337724617457,0.0027771123629906883
17,12,307.114686283865,614.4438300839975,307.11,614.44,-0.004686283864998586,-0.0038300839973999246,0.006052338382021041
17,13,1851.0038954648771,288.1705106679001,1851.0,288.17,-0.0038954648771323264,-0.0005106679000732584,0.003928794765972995
17,14,1854.840418580512,430.60466980264755,1854.84,430.6,-0.0004185805121323938,-0.004669802647526922,0.004688524971884704
17,15,1857.6647820917424,603.8173002186813,1857.66,603.82,-0.004782091742299599,0.0026997813187108477,0.005491559031880664
17,30,1514.0651541285333,475.85818813717924,1514.07,475.86,0.004845871466613971,0.001811862820773058,0.005173520769480214
18,0,664.7871651051682,239.89364110288443,650.0,238.0,-14.787165105168242,-1.8936411028844304,14.907921668496876
18,1,523.7871651051682,294.7803225365933,511.6,290.2,-12.18716510516822,-4.5803225365933145,13.019460351330025
18,2,371.3405612519564,348.8142583814915,376.9,343.2,5.55943874804359,-5.614258381491538,7.901092099665493
18,6,503.5905612519564,355.86610722518526,501.7,348.4,-1.8905612519563988,-7.466107225185283,7.701751680323303
18,7,205.44459085681592,475.8442884879187,205.44,475.84,-0.0045908568159234164,-0.004288487918699957,0.006282284213018859
18,8,513.0499488924252,418.49053727445425,519.0,416.8,5.950051107574836,-1.6905372744542433,6.185549648905239
18,9,892.9821820519865,311.7803225365933,882.1,312.8,-10.882182051986433,1.0196774634067083,10.929850334837855
18,10,766.4448397951201,381.6038245771633,761.3,379.8,-5.144839795120106,-1.8038245771633115,5.451895048754139
