frame,cid,orig_x,orig_y,cvat_x,cvat_y,dx,dy,dist_px
7,25,1322.1832885742188,309.69598388671875,1326.5,301.0,4.31671142578125,-8.69598388671875,9.70845679248471
7,26,1442.5241088867188,350.0,1443.8,340.7,1.2758911132812045,-9.300000000000011,9.387113407909279
7,27,1700.4642944335938,438.0,1711.6,429.3,11.135705566406159,-8.699999999999989,14.131310571270058
7,28,1900.9083862304688,509.400146484375,1900.91,509.4,0.0016137695313318545,-0.00014648437502273737,0.001620404200309551
7,31,502.6651611328125,474.68359375,511.8,478.8,9.134838867187511,4.116406250000011,10.019485093781954
8,13,220.5891571044922,325.859375,220.59,325.86,0.0008428955078159106,0.0006250000000136424,0.0010493320909575267
8,14,228.3391571044922,435.7626953125,228.34,435.76,0.0008428955078159106,-0.002695312500009095,0.0028240365277031245
8,15,238.9868621826172,574.0281219482422,238.99,574.03,0.003137817382821595,0.0018780517577852152,0.0036569080290400385
8,16,292.8740539550781,959.2250213623047,292.87,959.23,-0.0040539550781204525,0.00497863769533069,0.006420388234116866
8,17,1022.4203033447266,329.421875,1022.42,329.42,-0.00030334472660342726,-0.0018749999999840838,0.0018993796416457724
8,18,1137.6149444580078,380.431396484375,1137.61,380.43,-0.004944458007912544,-0.0013964843749931788,0.0051378822097835775
8,19,1314.316177368164,460.7626953125,1314.32,460.76,0.0038226318358738354,-0.002695312500009095,0.004677309442974823
8,20,1522.795425415039,562.1167755126953,1522.8,562.12,0.004574584960892025,0.0032244873046920475,0.0055967978293431035
8,21,1332.7553253173828,407.5126953125,1332.76,407.51,0.004674682617178405,-0.002695312500009095,0.005396051060178658
8,22,1338.3927764892578,357.56488037109375,1338.39,357.56,-0.0027764892577124556,-0.004880371093747726,0.005614883312312113
8,23,1589.281509399414,452.68359375,1589.28,452.68,-0.0015093994140897848,-0.003593749999993179,0.0038978616770872668
8,24,1195.7553253173828,270.55535888671875,1195.76,270.56,0.004674682617178405,0.004641113281252274,0.006587305219948912
8,25,1321.637466430664,309.52198791503906,1321.64,309.52,0.0025335693360375444,-0.00198791503908069,0.0032203695103377354
8,26,1442.143081665039,350.0,1442.14,350.0,-0.0030816650389624556,0.0,0.0030816650389624556
8,27,1700.3482208251953,438.0,1700.35,438.0,0.0017791748045965505,0.0,0.0017791748045965505
8,28,1900.9312896728516,509.55010986328125,1900.93,509.55,-0.0012896728514988354,-0.00010986328123863132,0.0012943438509367036
8,31,500.4988708496094,474.7626953125,500.5,474.76,0.001129150390625,-0.002695312500009095,0.002922274812086274
9,13,217.69186782836914,325.64453125,217.69,325.64,-0.0018678283691428987,-0.004531250000013642,0.004901123277290489
9,14,225.25436782836914,435.822021484375,225.25,435.82,-0.004367828369140625,-0.002021484375006821,0.0048129329665668906
9,15,235.7401466369629,574.0210914611816,235.74,574.02,-0.00014663696288153005,-0.001091461181658815,0.001101267410736909
9,16,289.1555404663086,958.6687660217285,289.16,958.67,0.004459533691431261,0.0012339782714434477,0.004627109585843531
9,17,1020.8152275085449,329.31640625,1020.82,329.32,0.004772491455128147,0.003593749999993179,0.005974254242306913
9,18,1136.2112083435059,380.32354736328125,1136.21,380.32,-0.0012083435058229952,-0.003547363281256821,0.0037475165479653014
9,19,1313.237133026123,460.822021484375,1313.24,460.82,0.00286697387696222,-0.002021484375006821,0.0035079820822775734
9,20,1521.5965690612793,562.0875816345215,1521.6,562.09,0.0034309387206121755,0.0024183654785474573,0.004197598371977241
9,21,1331.816493988037,407.634521484375,1331.82,407.63,0.0035060119628269604,-0.0045214843750045475,0.005721533084488459
9,22,1337.7945823669434,357.4236602783203,1337.79,357.42,-0.004582366943395755,-0.003660278320296584,0.005864786797996951
9,23,1589.2111320495605,452.7626953125,1589.21,452.76,-0.0011320495605104952,-0.002695312500009095,0.00292339625780654
9,24,1195.066493988037,270.41651916503906,1195.07,270.42,0.0035060119628269604,0.003480834960953416,0.004940478914931357
9,25,1321.228099822998,309.3914909362793,1321.23,309.39,0.001900177001971315,-0.0014909362793105174,0.002415277132708581
9,26,1441.8573112487793,350.0,1441.86,350.0,0.0026887512206030806,0.0,0.0026887512206030806
9,27,1700.5111656188965,438.0,1700.51,438.0,-0.00116561889649347,0.0,0.00116561889649347
9,28,1901.1984672546387,509.66258239746094,1901.2,509.66,0.0015327453613735997,-0.002582397460912489,0.0030030126521444355
9,31,498.12415313720703,474.822021484375,498.12,474.82,-0.0041531372070267025,-0.002021484375006821,0.004618976914727576
10,13,214.51890087127686,325.4833984375,214.52,325.48,0.001099128723154763,-0.00339843749998181,0.0035717588652296275
10,14,222.19077587127686,435.86651611328125,222.19,435.87,-0.0007758712768577425,0.0034838867187545475,0.0035692356194803377
10,15,232.55510997772217,574.2658185958862,232.56,574.27,0.004890022277834305,0.004181404113751341,0.006434007945302247
10,16,285.86665534973145,959.7515745162964,285.87,959.75,0.003344650268559235,-0.0015745162963867188,0.0036967265230959017
10,17,1019.3614206314087,329.2373046875,1019.36,329.24,-0.0014206314086777638,0.002695312500009095,0.0030467856951264306
10,18,1135.1584062576294,380.24266052246094,1135.16,380.24,0.0015937423706873233,-0.002660522460928405,0.003101353657554808
10,19,1312.4278497695923,460.61651611328125,1312.43,460.62,0.0021502304077785084,0.0034838867187545475,0.004094014835787684
10,20,1520.9474267959595,562.0656862258911,1520.95,562.07,0.0025732040405728185,0.004313774108936741,0.005022949939761818
10,21,1331.3623704910278,407.47589111328125,1331.36,407.48,-0.0023704910279320757,0.00410888671876819,0.004743646042990149
10,22,1337.3459367752075,357.31774520874023,1337.35,357.32,0.004063224792389519,0.002254791259758804,0.004646921490468022
10,23,1588.9083490371704,452.572021484375,1588.91,452.57,0.0016509628296716983,-0.002021484375006821,0.0026099956596428086
10,24,1194.2998704910278,270.0623893737793,1194.3,270.06,0.00012950897212249401,-0.0023893737792946013,0.002392881031526806
10,25,1320.9210748672485,309.0436182022095,1320.92,309.04,-0.0010748672484623967,-0.0036182022094521926,0.0037744836508192547
10,26,1441.8929834365845,349.75,1441.89,349.75,-0.002983436584372612,0.0,0.002983436584372612
10,27,1700.6333742141724,438.0,1700.63,438.0,-0.003374214172254142,0.0,0.003374214172254142
10,28,1901.148850440979,509.4969367980957,1901.15,509.5,0.0011495590210870432,0.003063201904296875,0.0032718025382731464
10,31,495.5931148529053,474.86651611328125,495.59,474.87,-0.0031148529052984486,0.0034838867187545475,0.004673304536488128
11,13,211.13917565345764,325.362548828125,192.4,325.4,-18.739175653457636,0.03745117187497726,18.73921307743242
11,14,218.89308190345764,435.89988708496094,213.5,443.9,-5.393081903457642,8.00011291503904,9.648167653537989
11,15,229.41633248329163,574.6993639469147,237.4,589.9,7.98366751670838,15.200636053085304,17.16969083692835
11,16,282.8999915122986,961.5636808872223,294.5,961.6,11.600008487701416,0.0363191127777327,11.600065344328792
11,17,1018.0210654735565,328.927978515625,1018.7,326.9,0.6789345264435269,-2.0279785156250227,2.13860911599894
11,18,1134.118804693222,380.1819953918457,1128.8,381.5,-5.318804693222091,1.3180046081542969,5.479673303378342
11,19,1311.5708873271942,460.46238708496094,1287.6,459.1,-23.970887327194305,-1.3623870849609148,24.009571795896584
11,20,1520.4605700969696,562.0492646694183,1493.2,558.7,-27.26057009696956,-3.3492646694182895,27.465546705601994
11,21,1330.7717778682709,407.35691833496094,1330.77,407.36,-0.0017778682708922133,0.0030816650390761424,0.0035577345322142053
11,22,1336.7594525814056,356.9883089065552,1338.1,350.3,1.3405474185942694,-6.688308906555164,6.821330032406063
11,23,1588.4312617778778,452.42901611328125,1587.8,443.1,-0.6312617778778531,-9.329016113281227,9.350349355723042
11,24,1193.4749028682709,269.7967920303345,1201.5,261.8,8.025097131729126,-7.996792030334461,11.32920415343054
11,25,1320.1908061504364,308.7827136516571,1322.9,300.1,2.7091938495636896,-8.682713651657082,9.095561976655757
11,26,1441.4197375774384,349.5625,1442.1,341.6,0.6802624225615546,-7.962499999999977,7.991505691266756
11,27,1700.2250306606293,437.75,1711.3,429.5,11.074969339370682,-8.25,13.810048727937229
11,28,1901.1116378307343,509.3727025985718,1901.11,509.37,-0.001637830734352974,-0.0027025985717727963,0.003160146919771225
11,31,492.94483613967896,474.89988708496094,505.4,482.0,12.455163860321022,7.1001129150390625,14.336760798512032
12,13,207.85438174009323,325.27191162109375,207.85,325.27,-0.0043817400932368855,-0.00191162109376819,0.004780579614525741
12,14,215.41981142759323,435.9249153137207,215.42,435.92,0.00018857240675629328,-0.004915313720687209,0.004918929611751503
12,15,226.06224936246872,575.024522960186,226.06,575.02,-0.0022493624687172087,-0.0045229601860228286,0.005051415678799483
12,16,279.92499363422394,963.1727606654167,279.92,963.17,-0.004993634223922072,-0.0027606654167584566,0.005705931677264628
12,17,1016.7657991051674,328.69598388671875,1016.77,328.7,0.004200894832592894,0.004016113281238631,0.005811771096855675
12,18,1133.0891035199165,380.1364965438843,1133.09,380.14,0.0008964800833837216,0.003503456115709014,0.003616335340452068
12,19,1310.9281654953957,460.3467903137207,1310.93,460.35,0.0018345046044032642,0.0032096862793196124,0.0036969572833925675
12,20,1520.0954275727272,562.0369485020638,1520.1,562.04,0.004572427272705681,0.0030514979362123995,0.005497156612185181
12,21,1330.0788334012032,407.2676887512207,1330.08,407.27,0.0011665987967717228,0.002311248779278685,0.00258898120355217
12,22,1336.0695894360542,356.7412316799164,1336.07,356.74,0.00041056394570659904,-0.001231679916372741,0.0012983058845704018
12,23,1588.0734463334084,452.32176208496094,1588.07,452.32,-0.0034463334084193775,-0.0017620849609443212,0.0038706791873744425
12,24,1192.6061771512032,269.34759402275085,1192.61,269.35,0.003822848796744438,0.002405977249168245,0.0045169568789491
12,25,1319.6431046128273,308.5870352387428,1319.64,308.59,-0.003104612827200981,0.0029647612571466198,0.004292834741601227
12,26,1441.0648031830788,349.421875,1441.06,349.42,-0.004803183078820439,-0.0018749999999840838,0.005156180048117725
12,27,1700.168772995472,437.5625,1700.17,437.56,0.0012270045281184139,-0.0024999999999977263,0.0027848770371439605
12,28,1901.0837283730507,509.27952694892883,1901.08,509.28,-0.003728373050762457,0.00047305107113970735,0.003758263285289919
12,31,490.4586271047592,474.9249153137207,490.46,474.92,0.0013728952407632278,-0.004915313720687209,0.005103444945807317
13,13,204.89078630506992,324.9539337158203,204.89,324.95,-0.0007863050699370433,-0.003933715820323869,0.00401153285142662
13,14,212.31485857069492,435.9436864852905,212.31,435.94,-0.004858570694921127,-0.0036864852905296175,0.006098842758658203
13,15,223.04668702185154,575.2683922201395,223.05,575.27,0.003312978148471757,0.001607779860478331,0.0036824964754920094
13,16,276.94374522566795,964.3795704990625,276.94,964.38,-0.003745225667955765,0.00042950093745730555,0.003769772719832246
