frame,cid,orig_x,orig_y,cvat_x,cvat_y,dx,dy,dist_px
10,20,1407.224905014038,785.1092748641968,1408.3,787.2,1.0750949859618686,2.090725135803268,2.350948919547157
10,21,1204.8652248382568,605.3864135742188,1206.5,601.8,1.634775161743164,-3.5864135742187955,3.9414276797618935
10,22,1219.849621772766,545.7130241394043,1229.1,540.1,9.250378227233796,-5.613024139404274,10.820144977606176
10,23,1521.1718654632568,652.8310546875,1525.3,647.4,4.128134536743119,-5.431054687500023,6.821865563910453
10,24,1058.4135370254517,441.97248458862305,1073.4,444.3,14.98646297454843,2.3275154113769645,15.166126746065006
10,25,1206.3151149749756,488.9942741394043,1217.3,488.2,10.984885025024369,-0.7942741394043082,11.01356302118125
10,26,1349.1253175735474,537.6871948242188,1360.2,532.2,11.074682426452682,-5.4871948242187045,12.359526604434022
10,27,1668.7907266616821,638.771728515625,1685.4,633.1,16.609273338317962,-5.671728515624977,17.550967642324267
11,17,827.9146285057068,513.7498712539673,827.91,513.75,-0.004628505706818942,0.00012874603271484375,0.004630295953715629
11,18,955.2907643318176,575.1027209758759,955.29,575.1,-0.0007643318176633329,-0.002720975875831755,0.00282628958961231
11,19,1161.8989186286926,670.1655426025391,1161.9,670.17,0.0010813713074639963,0.004457397460896573,0.0045866933654882145
11,20,1410.1686787605286,784.5819561481476,1410.17,784.58,0.0013212394715083065,-0.0019561481475420806,0.0023605485201969186
11,21,1206.8989186286926,604.7898101806641,1206.9,604.79,0.0010813713074639963,0.0001898193359011202,0.001097904952574828
11,22,1221.8872163295746,545.5347681045532,1221.89,545.53,0.0027836704255150835,-0.004768104553249941,0.005521199332446724
11,23,1524.8788990974426,652.373291015625,1524.88,652.37,0.0011009025574821862,-0.0032910156249954525,0.0034702694830567593
11,24,1060.8101527690887,442.2293634414673,1060.81,442.23,-0.00015276908879968687,0.0006365585327330336,0.0006546336075148597
11,25,1208.4863362312317,489.2457056045532,1208.49,489.25,0.003663768768319642,0.004294395446777344,0.0056449122084419
11,26,1351.5939881801605,537.2653961181641,1351.59,537.27,-0.0039881801606043155,0.00460388183591931,0.006091084382320247
11,27,1672.5930449962616,638.3287963867188,1672.59,638.33,-0.003044996261678534,0.0012036132812909273,0.003274246045204325
11,31,232.56845474243164,699.1655261516571,232.57,699.17,0.0015452575683525538,0.0044738483428545806,0.0047331955323453015
12,17,829.6859713792801,513.3124034404755,829.69,513.31,0.004028620719964238,-0.002403440475518437,0.004691088469074684
12,18,956.9680732488632,574.3270407319069,956.97,574.33,0.00192675113680707,0.002959268093150058,0.003531237402147202
12,19,1163.6741889715195,669.6241569519043,1163.67,669.62,-0.004188971519397455,-0.0041569519042923275,0.005901502480294542
12,20,1413.1265090703964,784.1864671111107,1413.13,784.19,0.0034909296036857995,0.003532888889367314,0.004966678306726227
12,21,1208.9241889715195,604.092357635498,1208.92,604.09,-0.004188971519397455,-0.0023576354980150427,0.004806862545551273
12,22,1223.915412247181,545.1510760784149,1223.92,545.15,0.004587752819134039,-0.0010760784149397296,0.004712262798759374
12,23,1528.409174323082,652.0299682617188,1528.41,652.03,0.0008256769181116397,3.173828122271516e-05,0.0008262866885030324
12,24,1062.8576145768166,442.17202258110046,1062.86,442.17,0.0023854231833411177,-0.002022581100447951,0.003127471514100571
12,25,1210.6147521734238,489.1842792034149,1210.61,489.18,-0.004752173423867134,-0.004279203414910171,0.00639489907009391
12,26,1354.1954911351204,536.699047088623,1354.2,536.7,0.004508864879653629,0.0009529113769985997,0.004608459894084715
12,27,1676.4447837471962,637.7465972900391,1676.44,637.75,-0.00478374719614294,0.0034027099609375,0.005870491658700208
12,31,246.67634105682373,697.6241446137428,246.68,697.62,0.0036589431762763525,-0.004144613742823822,0.005528624444147329
13,17,833.5144785344601,513.7343025803566,833.51,513.73,-0.004478534460076844,-0.0043025803565797105,0.006210432242197106
13,18,960.4760549366474,574.4952805489302,960.48,574.5,0.003945063352603029,0.004719451069831848,0.0061511578793417765
13,19,1165.7556417286396,669.9681177139282,1165.76,669.97,0.004358271360388244,0.0018822860718046286,0.004747370862581739
13,20,1415.3448818027973,784.389850333333,1415.34,784.39,-0.004881802797399359,0.00014966666697091568,0.004884096504359675
13,21,1211.6931417286396,604.0692682266235,1211.69,604.07,-0.0031417286395480915,0.000731773376514866,0.0032258256492148905
